Name,Reactions,Comments,Reposts,Content,Date
Amy Gallo,891,22 comments,104 reposts,"Gender biases are hindering the advancement of talented women.In this article,Elizabeth CampbellandOliver Hahlhighlight their research, which suggests companies overlook exceptional women because they’re perceived as less of a flight risk than their male counterparts.Men are believed (and even expected) to always be in search of their next best option — meaning they’re more likely to be offered advancement opportunities, compensation, and perks so they stick around.Memo to companies: Stop taking talented women for granted!#GenderEquity#GenderGap#GenderParity#EqualityCantWait#WomenAtWork#GenderEquality#WomenEmpowerment",
Miguel J. Leon,23,,3 reposts,Had the honor of working with some amazing folks for my first sweepstakes as a PMBlack Rifle Coffee CompanyEnter for a chance to win an awesome trip for that female warrior in your life. 🏹🦌⛑️🔥#moms#daughters#wife#granddaughter,
C21Media,11,1 comment,1 repost,Hearst Media Production names Alexa Whiteside VP of business affairs in originals drive,
Machine Maker,4,3 comments,,"igus GmbH, one of the leading manufacturers of energy chains, has announced the development of a new extender crossbar design for its E4Q modular energy chain series.The new design will allow for safe guidance of large hoses, with an adapter system that allows for easy adjustment to the hose diameter. The E4Q opening mechanism makes installation and filling of the energy supply easy, without the need for any tools.The E4Q series, which was launched in 2019, has been widely used in applications ranging from machine tools to linear robots. It is particularly popular due to its modularity and offers a 40% reduction in assembly time and 10% weight savings compared to the standard E4.1 series. With the addition of the extender crossbars, users can now also guide large hoses in addition to cables.Read the full news story from the link below.#igus#E4Q#energychains#extendercrossbar#hoses#cables#modularity#innovation#industrialautomation#woodprocessing#costsavings#safety#productivity#toolfreeinstallationigus Indiaigus (India) Private Limitedigus Inc.Shery GeorgeSanthosh K JacobDeepak PaulAlexa Heinzelmann",8 hours ago
Alexa Jo Schafer,1,,,,8 hours ago
Adeel Iqbal,0,,,"https://amzn.to/3JGNHFUAll-New Echo Dot (5th Gen, 2022 release) with clock | Smart speaker with clock and Alexa | Cloud BlueColor:Cloud BlueConfiguration:Device only",8 hours ago
Habibur Rahman,0,,,"""""""Top 3 Smart Home Devices""""""1. Amazon Echo: Amazon Echo is a smart speaker powered by Alexa, Amazon's voice assistant. It allows users to control other smart home devices, play music, set reminders, check the weather, and do many other things, all through voice commands. It can also be connected to other smart home devices, such as lights, thermostats, and security cameras, to control them with your voice.2. Nest Learning Thermostat: The Nest Learning Thermostat is a smart thermostat that learns your habits and adjusts the temperature of your home accordingly. It can be controlled remotely through a smartphone app and can be integrated with other smart home devices, such as Amazon Echo, to be controlled with voice commands.3. Philips Hue: Philips Hue is a smart lighting system that allows you to control the lighting in your home with your smartphone or voice commands. You can choose from a variety of colors and brightness levels and set schedules to turn lights on and off at specific times. The system can be integrated with other smart home devices, such as Amazon Echo and Nest Learning Thermostat, to create a fully automated and energy-efficient home.Visit our website👉🏽https://lnkd.in/g3DW5yyDfor more infoSmartHomeAmazon Alexa DevelopersAmazon#homedevice#homedevices#smarthomedevices#smarthomedevices#smartlighting#smartlighting#smartlights",8 hours ago
Startup Pakistani,0,,,"#Price$14.99Operation Mode Automatically,OffCurrent Rating 15 AmpsBrand Kasa SmartSwitch Style Temperature SwitchMaterial PolycarbonateItem Dimensions LxWxH 3 x 2.6 x 3.9 inchesMounting Type Plug-In MountController Type Google Assistant, Amazon Alexa, AndroidControl Method VoiceConnectivity Protocol Wi-Fihttps://amzn.to/3JHnZBl#amazondeals#amazonfashion#amazongadgets#Amazing#AmazonDealsOfTheDay#amazonproject#amazonproducthunting#amazondiscountcode#amazondelivery#amazonfba#artist#amazondeals#amazon#amazonprime#amazonmusthaves#AmazonPromoCodes#amazingvideo#amazinggrace#amazonfinds#AmazonToday#todaysspecial#today#NewsUpdate#newproduct#technology#electronics#consumerelectronics#consumerelectronics#android#brand#google#mode",8 hours ago
Greg Mester,2,,,"Our 28th Show on our experiment for a Tuesday Night Show with Tech 8pm EST 3/14/23, with a special treat. If you have any topics, cities, companies or countries you would like us to start reporting on for jobs and agile business news,Topics: Rolling reporting, layoffs?Please send us a message or comment below. Cheers & Happy Scrumming.Please like and subscribe and share 5amMesterScrum.  Please send me your topics.   You are are doing Great Please Keep on Sharing. 5am Mester ScrumSocial Media:- search 5amMesterScrum or#5amMesterScrumand you should find us and if not please let us knowLinkedIn, Youtube, Facebook, Instagram, Twitter, TikTokPodcasts: (search 5amMesterScrum)Spotify, Pandora, Google Podcasts, PodBean, iTunes, Stitcher, iCatcher, Airr, PlayerFM, Breaker, Apple, Amazon, Alexa, iHeartRadio, Listen Notes, Firefox, Overcast, radio de, PodcastAddict, Bullhorn, iVoox, Podchaser",8 hours ago
Cindy Roane,26,1 comment,2 reposts,"This applies to banking too. Come see us atPeople's Bank of Commerce, at our New Eugene Branch @ 360 East 10th Avenue, Ste 101 (10 & Mill).#peoplesbank#nowopen#banklocal#communitybanking#openforbusiness#banking",
Adeel Iqbal,0,,,"All-New Echo Dot (5th Gen, 2022 release) with clock | Smart speaker with clock and Alexa | Cloud BlueColor:Cloud BlueConfiguration:Device onlyhttps://amzn.to/3JGNHFU#smartdevices#amazon",8 hours ago
Hanif Ullah,0,,,"https://amzn.to/3lcGynh#Price$14.99Operation Mode Automatically,OffCurrent Rating 15 AmpsBrand Kasa SmartSwitch Style Temperature SwitchMaterial PolycarbonateItem Dimensions LxWxH 3 x 2.6 x 3.9 inchesMounting Type Plug-In MountController Type Google Assistant, Amazon Alexa, AndroidControl Method VoiceConnectivity Protocol Wi-Fi",8 hours ago
Brett Turner,38,2 comments,7 reposts,"Given recent events, we're making a portion of our corporate banking API library publicly viewable as a live monitoring tool. We'll update this regularly throughout the day based on what we're seeing. See link below 👇Trovatahas the largest library of corporate banking APIs in the world. We use direct bank APIs for balances, transactions, & payments to power our multi-bank UX for better cash visibility, insights, analytics, forecasting, & now -- for treasury & A/P teams -- cash positioning and free batch payment processing.We have reached enterprise scale with over $125 Billion of cash managed and over 500 million transactions on the platform.Hopefully, you will find it helpful.#openbanking#apis#riskmanagementhttps://lnkd.in/gequit5q",
Nicholas Peppas,97,,,PVA GEL SAMPLES: 51 YEARS OLD AND GOING STRONG.Teaching Polymer Physics (ChE 379 and ChE 384T) this week while showing semicrystalline poly(vinyl alcohol) samples in the form of membranes and tubes (PVA gels swollen in deionized water and preserved with a few drops of formalin). The membranes shown are semicrystalline (15-20 vol% crystalline PVA) and exhibit ultimate tensile strengths of 20 MPa and elastic moduli of 150 MPa. But what is truly unusual is that these samples were made 51 years ago (in March 1972) and have been kept in DI water with formalin (changed often) since then.Thanks Alexa Anderson for the video.,8 hours ago
Alexa Kate,0,,,,8 hours ago
Alexa Tafolla,0,,,"Hello everyone! I want to start creating more content about myself on here with the goal of networking and meeting new people! While discussing real life things. So here is my first question. How is everyone feeling? I hope you all reply and feel comfortable enough to share!As for me, honestly hanging in there while trying to search for a new job! Everyone knows job seeking is difficult but as long as we TRY! That is what really matters! Other than that I am healthy, my loved ones are as well, I have a roof over my head, food in my tummy, and my body is functioning amazingly, thankfully! I hope you all respond and I hope this was refreshing on your feed!-Alexa ##jobseeking#networking#content#mentalhealthawareness#mentalcheckin",8 hours ago
Mr. Adidas,4,,,"🚫#adidasBANNED📄 Did you know you can get banned from applying online?🤔 Welp... My career is over...Here is some context:Alexa play🎵Linkin Park - ""In the End"" 🎵So I woke up today and tried to hit the famous red ""Apply now"" 🔴 button and was stopped with ""Your account is restricted""...Now I know what you're thinking... like the last 10,000 people I've meet who says...""There isn't NO WAY that adidas wouldn't hire you...""That is untrue on so many levels... And I have proof...If you like data... Look at this link below... It is a carefully crafted excel document of EVERY POSITION I applied for in the last 6 years... Who knows you may be reading this and your location is listed... (CTRL + F your store number)🧮 Google Sheets 🧮https://lnkd.in/eSmME-m6⏫⏫ 200+ emails saying ""Unfortunately, we have decided to move ahead with other candidates.""🎵 ""I tried so hard... And got so far... But in the end... It doesn't really matter"" 🎵(Follow + Bookmark + Daily Videos ⬇️)#MrAdidas///http://www.MrAdidas.me(+ All of my networks are yours ⬆️)#brandsuperstar#brandambassador#adidas#personalbranding#impossibleisnothing#ownthegame#marketing#socialmedia#brandactivation",8 hours ago
Becamo,11,,2 reposts,¡Nuestro equipo crece!Buscamos Junior Trader para fortalecer nuestro equipo comercial.#oportunidadlaboral#honduras#cafe,
