Name,Reactions,Comments,Reposts,Content,Date
Dr. Jaromir Konecny,6,6 comments,,"KI sei „ein größeres Risiko für die Gesellschaft als Autos, Flugzeuge oder Medikamente“, sagte Elon Musk auf dem dem World Government Summit in Dubai. In diesem Zusammenhang sprach er von ChatGPT.Wie viele Menschen sind eigentlich bei Tesla-Autos-Unfällen gestorben, weil Tesla in ihrem Autopilot und FSD-System (Full Self-Driving) Künstliche Intelligenz einsetzt, die nicht selbständig fahren kann? Obwohl Begriffe wie ""Autopilot"" und ""Full Self Driving"" selbständiges maschinelles Fahren nahelegen.Die größte Gefahr der Künstlichen Intelligenz ist, wenn diese Technologie in sensiblen Bereichen wie in der Medizin oder beim autonomen Fahren breit eingesetzt wird, auch wenn sie dafür nicht ausreichend entwickelt ist.ChatGPT bedroht dagegen in den meisten seiner Anwendungen keine menschlichen Leben.#deeplearning#autonomesfahren#chatgpt#autopilot#fsd#fullselfdriving#künstlicheintelligenz#bedrohung",2 weeks ago
🚀 Sergei Zotov,8,6 comments,,Why don't we have actual self-driving cars and what it'd take us to finally reach that point?This problem is bothering me for almost 3 years now. And I can confidently say that I hate road signs almost as much as the self-driving car's AI.Will we possibly get rid of them in the near future?Interested to know if some discussions are going on between the automotive giants and the authorities.Or do you think there's another solution? Please let me know.#autopilot#selfdrivingcars#adas#tesla#ai#urbanmobility,2 weeks ago
Michael DeKort,43,23 comments,3 reposts,"Velodyne and Ouster in disarray and layoff more than originally advertisedExactly as I predicted over 5 years ago. The sensor industry, for L2-5, is doomed because their customers doomed themselves. The root causes?- Nascent GL/AGI - which means no inference. Which leads to an untenable pattern recognition workload. (Deep learning). The alternative here is rules based development, not classifying objects or trying to establish their movements. Which this domain cannot do due to the complexity.- Use of human Guinea pigs, many of which have to literally be sacrificed to train/test many crash cases- Relying on the real-world vs simulation for most development and testing- Use of inadequate gaming simulation technology vs that from aerospace#tesla#elonmusk#driverlesscars#driverlesscars#driverless#autonomousvehicles#selfdrivingcars#autonomous#autonomousdriving#selfdriving#adas#autonomousvehicle#driverlessvehicles#teslamotors#autopilot#autonomouscar#nhtsa#ntsb#AI#machinelearning#waymo#artificialintelligence#machinelearning#deeplearning#waymo",2 weeks ago
Garal Das,4,,,"https://lnkd.in/dmjCSVPC) :https://lnkd.in/d5sgRP2Z)#Learning#Ai:https://lnkd.in/dQniMctb) : Feb 11, 2023#FreeCourse :#MIT: Introduction to#DataCentric#AI::https://lnkd.in/dRGUYGeg: Video :https://lnkd.in/dj9vn9DB:https://lnkd.in/dekbH5xx) : 17/02/2023 :""#Understanding#DeepLearning""BYSimon J.D. Prince518pgs PDF :https://lnkd.in/dt8mFtgB:https://lnkd.in/dtHcw7w2[https://lnkd.in/dvMFTzzX)Let's#Build#GPT: from#Scratch, in Code, Spelled out.The Famous#AndrejKarpathy: Ex#Tesla#AutoPilot: Jan 17, 2023Always makes ""Complex Things look Very Simple"".https://lnkd.in/dbYZv9Ap: 42min. :#AndrejKarpathy- Full Self-Driving Autopilot -""PHD from STANFORD is not IMPORTANT"" : Elon MuskTesla Autonomy Day 2019 / AI DAY 2021 / 2022https://lnkd.in/dyaupEaz:https://lnkd.in/diurZi-7:https://lnkd.in/dcATkesb]https://lnkd.in/dVZRz87Y) : 28/12/2022Cramming:#Traininga#Language#Modelon a#Single#GPUin#OneDaySource :https://lnkd.in/dBFsAXDn:https://lnkd.in/dU-FyJba[https://lnkd.in/d5sgRP2Z)#Democratising#AI: EXCEPTIONAL INTERVIEW for Anyone Interested in#AIor#AGI. : ......#EmadMostaque: the Legend behind#StableDiffusion:https://lnkd.in/dbdzrr4m: Dec 2, 2022IT APPEARS LIKE A BENCHMARK TO JUDGE OTHERS IN THE FIELD OF AI.]https://lnkd.in/dtu9E7xE) :""#Ignorethis at your#Ownperil.""Santiago Valdarrama""#AIwill not#Replaceyou. A person using AI will.""#AI#Chatbot'#ChatGPT' (https://lnkd.in/d-RVxhcR)#Interviewedon#TVhttps://lnkd.in/d4zkUsC5:#OpenAI’s#ChatGPTchatbot: Here’s how much it#Coststo run per#DayIt might cost around $3#Millionper#Monthfor OpenAI to run ChatGPT.https://lnkd.in/dnVgiBhfDecember 27, 2022",2 weeks ago
Charles Duignan,0,,,"🚏 𝐀𝐈: 𝐓𝐡𝐞 𝐁𝐞𝐚𝐬𝐭 𝐨𝐫 𝐉𝐞𝐫𝐮𝐬𝐚𝐥𝐞𝐦...YouTube Channel: Jonathan Pageau & Jim KellerRecorded: 24 Nov 2022📍 DrJordan Peterson, Jonathan Pageau, and Jim Keller dive into the world of artificial intelligence, debating the pros and cons of technological achievement, and ascertaining whether smarter tech is something to fear or encourage.📍 Jim Keller is a microprocessor engineer known for his work at Apple and AMD. He has served in the role of architect for numerous game changing processors, has co-authored multiple instruction sets for highly complicated designs, and is credited for being the key player behind AMD’s renewed ability to compete with Intel in the high-end CPU market.📍 In 2016, Keller joined Tesla, becoming Vice President of Autopilot Hardware Engineering.📍 In 2018, he became a Senior Vice President for Intel. In 2020, he resigned due to disagreements over outsourcing production, but quickly found a new position at Tenstorrent, as Chief Technical Officer.📍 Jonathan Pageau is a French-Canadian liturgical artist and icon carver, known for his work featured in museums across the world. He carves Eastern Orthodox and other traditional images, and teaches an online carving class. He also runs a YouTube channel dedicated to the exploration of symbolism across history and religion.📡  Tune in to video from link or image below:https://lnkd.in/eGAGSP8k#chatgpt#ai#engineering#tech#artificialintelligence#tesla#apple#amd",2 weeks ago
Edward Goldfarb,1,,,"TESLA FOR $349ONLY Three More Days To Get This Incredible Deal!Lease a Tesla For $349!!!!!!It will be the best decision of your life. No gas, no maintenance worry free driving and arrive day, night and heavy rain refreshed with your Tesla Autopilot.",2 weeks ago
Land Line Media - The Official Magazine and News Radio of OOIDA,3,,,The AP report also stated at least 14 Teslas have crashed into emergency vehicles while using Tesla’s Autopilot system.#Tesla#Automatedhttps://bit.ly/3ScSy4c,2 weeks ago
Aayush Shastri,12,,,"Good morning, LinkedIn community!I hope you're all having a great day so far.I wanted to share some exciting news in the world of technology and artificial intelligence. Recently, researchers at OpenAI unveiled GPT-3, the largest and most powerful language model to date. With 175 billion parameters, GPT-3 has the ability to generate humanlike responses to prompts and has shown impressive capabilities in tasks such as language translation, question-answering, and even writing poetry.Another exciting development in AI is the increasing use of computer vision technology. Companies such as Amazon and Tesla are using computer vision to improve their products, with Amazon's Go stores using computer vision to track customers and automate the checkout process, while Tesla is using it to power its autopilot feature.As AI continues to advance and become more prevalent in our daily lives, it's important to consider its impact on society and ensure that it's being used ethically and responsibly. However, there's no denying that these advancements in technology are truly groundbreaking and have the potential to revolutionize many industries.What are your thoughts on the latest news in tech and AI? Let's continue the conversation in the comments!#technology#development#ai#linkedin#artificialintelligence#community#amazon#computervision",2 weeks ago
Michael DeKort,15,,1 repost,"GM’s plan to deploy self-driving Cruise Origin on hold as feds weigh exemption requestThese systems are unvalidated reckless hypeThe feds and industry should adopt (and fix) the EU AV Type cert for validation. Problem is even in its inadequate state Cruise, Waymo etc would fail it. Which is why they refuse to use it and provide any meaningful data on disengagements and learned crash scenarios.  (See my post below for more).https://lnkd.in/gDu_f-jt#tesla#elonmusk#driverlesscars#driverlesscars#driverless#autonomousvehicles#selfdrivingcars#autonomous#autonomousdriving#selfdriving#adas#autonomousvehicle#driverlessvehicles#teslamotors#autopilot#autonomouscar#nhtsa#ntsb#AI#machinelearning#waymo#artificialintelligence#machinelearning#deeplearning#waymo",2 weeks ago
Bloomberg News,23,1 comment,2 reposts,Elon Musk won’t have to testify — for now — in a lawsuit where Tesla's Autopilot is blamed for a crash that killed an Apple software engineer.,2 weeks ago
"Kipimdule ""KIQ"" Mangoundo",0,,2 reposts,"⬛️ CAR: HELLSCOUT: Andrej Karpathy (Y 1986 🇸🇰) ""COUPON""Handelsblatt🎫#WPEG⤵️Slovak-Canadian computer scientist who served as the director of artificial intelligence and Autopilot Vision at Tesla. Karpathy currently works for OpenAI. He specializes in deep learning and computer vision.",2 weeks ago
Garal Das,5,,,"518pgs PDF :https://lnkd.in/dt8mFtgB:https://lnkd.in/dtHcw7w2: 17/02/2023 : ""#Understanding#DeepLearning"" :https://lnkd.in/dQniMctb) :#FreeCourse :#MIT: Introduction to#DataCentric#AI: Feb 11, 2023 :https://lnkd.in/dRGUYGeg: Video :https://lnkd.in/dj9vn9DB:https://lnkd.in/diPBzP9Y)""#DROP#EVERYTHINGand#FOCUS#ENTIRELYon#AI""ai in#AI: AI in#Chip#Designing: AI in#Coding& MOREhttps://lnkd.in/dcQvaWFX) :https://lnkd.in/dW8NEb6d) :https://lnkd.in/dmjCSVPC) :https://lnkd.in/eww96k2w)https://lnkd.in/dmjCSVPC) :https://lnkd.in/d5sgRP2Z)#Learning#Aihttps://lnkd.in/dcQvaWFX)#AIin#Coding9 WAYS to use CHATGPT : for those who write#Code:& MORE[https://lnkd.in/dvMFTzzX)Let's#Build#GPT: from#Scratch, in Code, Spelled out.The Famous#AndrejKarpathy: Ex#Tesla#AutoPilot: Jan 17, 2023Always makes ""Complex Things look Very Simple"".https://lnkd.in/dbYZv9Ap: 42min. :#AndrejKarpathy- Full Self-Driving Autopilot -""PHD from STANFORD is not IMPORTANT"" : Elon MuskTesla Autonomy Day 2019 / AI DAY 2021 / 2022https://lnkd.in/dyaupEaz:https://lnkd.in/diurZi-7:https://lnkd.in/dcATkesb]https://lnkd.in/dVZRz87Y) : 28/12/2022Cramming:#Traininga#Language#Modelon a#Single#GPUin#OneDaySource :https://lnkd.in/dBFsAXDn:https://lnkd.in/dU-FyJba[https://lnkd.in/d5sgRP2Z)#Democratising#AI: EXCEPTIONAL INTERVIEW for Anyone Interested in#AIor#AGI. : ......#EmadMostaque: the Legend behind#StableDiffusion:https://lnkd.in/dbdzrr4m: Dec 2, 2022IT APPEARS LIKE A BENCHMARK TO JUDGE OTHERS IN THE FIELD OF AI.]https://lnkd.in/dtu9E7xE) :""#Ignorethis at your#Ownperil.""Santiago Valdarrama""#AIwill not#Replaceyou. A person using AI will.""#AI#Chatbot'#ChatGPT' (https://lnkd.in/d-RVxhcR)#Interviewedon#TVhttps://lnkd.in/d4zkUsC5:#OpenAI’s#ChatGPTchatbot: Here’s how much it#Coststo run per#DayIt might cost around $3#Millionper#Monthfor OpenAI to run ChatGPT.https://lnkd.in/dnVgiBhfDecember 27, 2022#ai",2 weeks ago
Dr. Agus Budiyono,26,,,"ON AUTONOMOUS NAVIGATIONAutonomous or driverless cars are becoming increasingly popular as technology advances, and Tesla is one of the leading companies in this field. Tesla's latest technology for autonomous cars is their Autopilot system, which uses a combination of cameras, sensors, and software to enable the car to drive itself in certain situations.The Autopilot system includes a range of features, including adaptive cruise control, which adjusts the car's speed based on the speed of the vehicle in front, and lane departure warning, which alerts the driver if the car is drifting out of its lane. The system also includes a feature called Navigate on Autopilot, which allows the car to navigate on highways and take exits without the driver's input.One of the most impressive aspects of Tesla's autonomous car technology is its ability to learn and improve over time. The system uses machine learning algorithms to analyze data from millions of miles of driving, constantly improving its ability to detect and respond to different situations on the road.However, it's important to note that Tesla's Autopilot system is not fully autonomous and still requires the driver to be alert and ready to take control of the vehicle at any time. Tesla advises drivers to keep their hands on the wheel and remain vigilant while using Autopilot.Overall, Tesla's Autopilot system represents the latest technology for autonomous cars, offering a range of features designed to make driving safer and more efficient. As technology continues to advance, it's likely that we will see more and more autonomous cars on the road, transforming the way we travel and reducing the risk of accidents caused by human error.Source: FSD Beta 10.9 drive by @WholeMarsBlog#driverlesscar#autonomouscar#ArtificialIntelligence#selfdriving#innovation#MachineLearning",2 weeks ago
